time,index,action,floors_before,floors_after,landuse_before,landuse_after,condition_before,condition_after,added_floors,demo_flag
10,857,NoChange,6,6,1,1,0.9077403903857355,0.9176961861519654,0,
1,858,NoChange,4,4,1,1,1.0,0.9988399567470904,0,
2,858,NoChange,4,4,1,1,0.9988399567470904,0.9942312066705143,0,
3,858,NoChange,4,4,1,1,0.9942312066705143,0.993697306330178,0,
4,858,NoChange,4,4,1,1,0.993697306330178,0.9969451355826064,0,
5,858,NoChange,4,4,1,1,0.9969451355826064,0.9997273744844143,0,
6,858,NoChange,4,4,1,1,0.9997273744844143,0.9904573630613005,0,
7,858,NoChange,4,4,1,1,0.9904573630613005,0.9826344250670404,0,
8,858,NoChange,4,4,1,1,0.9826344250670404,0.9826463959991701,0,
9,858,NoChange,4,4,1,1,0.9826463959991701,0.9786731396456658,0,
10,858,NoChange,4,4,1,1,0.9786731396456658,0.9733790092478106,0,
1,859,NoChange,6,6,1,1,1.0,1.0,0,
2,859,NoChange,6,6,1,1,1.0,0.996144771237084,0,
3,859,NoChange,6,6,1,1,0.996144771237084,1.0,0,
4,859,NoChange,6,6,1,1,1.0,0.9930472075860909,0,
5,859,AddFloors,6,7,1,1,0.9930472075860909,0.9764099918071611,1,
6,859,NoChange,7,7,1,1,0.9764099918071611,0.9785020167501336,0,
7,859,NoChange,7,7,1,1,0.9785020167501336,0.9717745557334961,0,
8,859,NoChange,7,7,1,1,0.9717745557334961,0.9774876500830098,0,
9,859,AddFloors,7,8,1,1,0.9774876500830098,0.9640868981861334,1,
10,859,NoChange,8,8,1,1,0.9640868981861334,0.970454104772724,0,
1,860,NoChange,5,5,1,1,0.9,0.8920215069756777,0,
2,860,NoChange,5,5,1,1,0.8920215069756777,0.8918826594121293,0,
3,860,NoChange,5,5,1,1,0.8918826594121293,0.8928912841565905,0,
4,860,NoChange,5,5,1,1,0.8928912841565905,0.8921632703802103,0,
5,860,AddFloors,5,7,1,1,0.8921632703802103,0.8564536153362433,2,
6,860,NoChange,7,7,1,1,0.8564536153362433,0.8581888024776849,0,
7,860,NoChange,7,7,1,1,0.8581888024776849,0.8656774328714284,0,
8,860,NoChange,7,7,1,1,0.8656774328714284,0.8592528348815139,0,
9,860,AddFloors,7,9,1,1,0.8592528348815139,0.8220251093150884,2,
10,860,NoChange,9,9,1,1,0.8220251093150884,0.8318865577826339,0,
1,861,NoChange,4,4,1,1,1.0,1.0,0,
2,861,AddFloors,4,5,1,1,1.0,0.9881655867472855,1,
3,861,NoChange,5,5,1,1,0.9881655867472855,0.9813855440714294,0,
4,861,NoChange,5,5,1,1,0.9813855440714294,0.9776055857631012,0,
5,861,NoChange,5,5,1,1,0.9776055857631012,0.9731849035835104,0,
6,861,NoChange,5,5,1,1,0.9731849035835104,0.9669146657572725,0,
7,861,NoChange,5,5,1,1,0.9669146657572725,0.9592839430420486,0,
8,861,NoChange,5,5,1,1,0.9592839430420486,0.955503050194764,0,
9,861,NoChange,5,5,1,1,0.955503050194764,0.9560609019002979,0,
10,861,AddFloors,5,6,1,1,0.9560609019002979,0.9410276145049307,1,
1,862,NoChange,4,4,1,1,0.9,0.8977010111589538,0,
2,862,NoChange,4,4,1,1,0.8977010111589538,0.891753726335768,0,
3,862,AddFloors,4,6,1,1,0.891753726335768,0.8537701706243372,2,
4,862,NoChange,6,6,1,1,0.8537701706243372,0.8556147041010025,0,
5,862,NoChange,6,6,1,1,0.8556147041010025,0.8647740312577695,0,
6,862,AddFloors,6,7,1,1,0.8647740312577695,0.8450983685866176,1,
7,862,NoChange,7,7,1,1,0.8450983685866176,0.8513641963194155,0,
8,862,NoChange,7,7,1,1,0.8513641963194155,0.8563684453393153,0,
9,862,NoChange,7,7,1,1,0.8563684453393153,0.8483464739928318,0,
10,862,NoChange,7,7,1,1,0.8483464739928318,0.8535850257364929,0,
1,863,NoChange,4,4,1,1,1.0,0.9909117436082175,0,
2,863,NoChange,4,4,1,1,0.9909117436082175,0.9986042656616889,0,
3,863,NoChange,4,4,1,1,0.9986042656616889,1.0,0,
4,863,NoChange,4,4,1,1,1.0,1.0,0,
5,863,NoChange,4,4,1,1,1.0,1.0,0,
6,863,NoChange,4,4,1,1,1.0,1.0,0,
7,863,NoChange,4,4,1,1,1.0,0.9951674102393571,0,
8,863,NoChange,4,4,1,1,0.9951674102393571,0.9908653171276931,0,
9,863,NoChange,4,4,1,1,0.9908653171276931,0.9901985036977229,0,
10,863,NoChange,4,4,1,1,0.9901985036977229,0.9975452177420343,0,
1,864,NoChange,5,5,1,1,0.9,0.9025737263441802,0,
2,864,AddFloors,5,6,1,1,0.9025737263441802,0.8859809875089242,1,
3,864,NoChange,6,6,1,1,0.8859809875089242,0.8783685846261446,0,
4,864,NoChange,6,6,1,1,0.8783685846261446,0.8716979402770034,0,
5,864,NoChange,6,6,1,1,0.8716979402770034,0.8790425071343893,0,
6,864,NoChange,6,6,1,1,0.8790425071343893,0.883936054580441,0,
7,864,NoChange,6,6,1,1,0.883936054580441,0.8895238470467212,0,
8,864,NoChange,6,6,1,1,0.8895238470467212,0.8806486090029151,0,
9,864,NoChange,6,6,1,1,0.8806486090029151,0.8728876312497368,0,
10,864,NoChange,6,6,1,1,0.8728876312497368,0.8714226706787294,0,
1,865,NoChange,5,5,1,1,0.9,0.9002397142516179,0,
2,865,NoChange,5,5,1,1,0.9002397142516179,0.8996393473576034,0,
3,865,NoChange,5,5,1,1,0.8996393473576034,0.8922349169821701,0,
4,865,NoChange,5,5,1,1,0.8922349169821701,0.8941493548244073,0,
5,865,NoChange,5,5,1,1,0.8941493548244073,0.8968242200982173,0,
6,865,NoChange,5,5,1,1,0.8968242200982173,0.8964466555920456,0,
7,865,NoChange,5,5,1,1,0.8964466555920456,0.8971561322415037,0,
8,865,NoChange,5,5,1,1,0.8971561322415037,0.9039061575774541,0,
9,865,AddFloors,5,6,1,1,0.9039061575774541,0.8895027395627557,1,
10,865,NoChange,6,6,1,1,0.8895027395627557,0.8852386589708133,0,
1,866,AddFloors,4,6,1,1,0.9,0.8671631803027571,2,
2,866,NoChange,6,6,1,1,0.8671631803027571,0.8745058119661809,0,
3,866,NoChange,6,6,1,1,0.8745058119661809,0.8648004215083297,0,
4,866,NoChange,6,6,1,1,0.8648004215083297,0.8681830150310165,0,
5,866,NoChange,6,6,1,1,0.8681830150310165,0.8741510661021883,0,
6,866,AddFloors,6,7,1,1,0.8741510661021883,0.863791153750388,1,
7,866,NoChange,7,7,1,1,0.863791153750388,0.8545521825452342,0,
8,866,NoChange,7,7,1,1,0.8545521825452342,0.8566014789941936,0,
9,866,NoChange,7,7,1,1,0.8566014789941936,0.8576311996511267,0,
10,866,NoChange,7,7,1,1,0.8576311996511267,0.8528228316236797,0,
1,867,NoChange,5,5,1,1,0.9,0.8903984620256623,0,
2,867,NoChange,5,5,1,1,0.8903984620256623,0.8940432672309239,0,
3,867,NoChange,5,5,1,1,0.8940432672309239,0.892781880451935,0,
4,867,NoChange,5,5,1,1,0.892781880451935,0.8877000368042857,0,
5,867,NoChange,5,5,1,1,0.8877000368042857,0.8959878504575637,0,
6,867,NoChange,5,5,1,1,0.8959878504575637,0.900959206691459,0,
7,867,NoChange,5,5,1,1,0.900959206691459,0.8937999578162944,0,
8,867,NoChange,5,5,1,1,0.8937999578162944,0.8985159554102099,0,
9,867,NoChange,5,5,1,1,0.8985159554102099,0.9064089378183448,0,
10,867,NoChange,5,5,1,1,0.9064089378183448,0.9041768416339568,0,
1,868,AddFloors,4,5,1,1,1.0,0.9821758561728615,1,
2,868,NoChange,5,5,1,1,0.9821758561728615,0.9912756795305285,0,
3,868,NoChange,5,5,1,1,0.9912756795305285,0.9966125545904353,0,
4,868,NoChange,5,5,1,1,0.9966125545904353,0.9897433695125996,0,
5,868,NoChange,5,5,1,1,0.9897433695125996,0.993799695029905,0,
6,868,NoChange,5,5,1,1,0.993799695029905,0.9961997506377891,0,
7,868,NoChange,5,5,1,1,0.9961997506377891,0.9977574967407411,0,
8,868,NoChange,5,5,1,1,0.9977574967407411,1.0,0,
9,868,NoChange,5,5,1,1,1.0,0.9944078129565097,0,
10,868,AddFloors,5,6,1,1,0.9944078129565097,0.9817937150204372,1,
1,869,NoChange,2,2,1,1,0.8,0.806280948522012,0,
2,869,NoChange,2,2,1,1,0.806280948522012,0.8008536116871716,0,
3,869,AddFloors,2,3,1,1,0.8008536116871716,0.7899695313122802,1,
4,869,NoChange,3,3,1,1,0.7899695313122802,0.7952425446965543,0,
5,869,NoChange,3,3,1,1,0.7952425446965543,0.8050257797976782,0,
6,869,NoChange,3,3,1,1,0.8050257797976782,0.8031113773594124,0,
7,869,NoChange,3,3,1,1,0.8031113773594124,0.7977331453076445,0,
8,869,NoChange,3,3,1,1,0.7977331453076445,0.8000224351192708,0,
9,869,NoChange,3,3,1,1,0.8000224351192708,0.796219598961882,0,
10,869,AddFloors,3,4,1,1,0.796219598961882,0.7794781153046021,1,
1,870,NoChange,6,6,1,1,1.0,0.99552274568559,0,
2,870,NoChange,6,6,1,1,0.99552274568559,0.9907142792166459,0,
3,870,NoChange,6,6,1,1,0.9907142792166459,0.9905259587148363,0,
4,870,NoChange,6,6,1,1,0.9905259587148363,0.9922301147838822,0,
5,870,NoChange,6,6,1,1,0.9922301147838822,1.0,0,
6,870,NoChange,6,6,1,1,1.0,0.9949356380927279,0,
7,870,NoChange,6,6,1,1,0.9949356380927279,0.9998248380894553,0,
8,870,NoChange,6,6,1,1,0.9998248380894553,0.992048179872862,0,
9,870,NoChange,6,6,1,1,0.992048179872862,0.9835753803490662,0,
10,870,NoChange,6,6,1,1,0.9835753803490662,0.9834289662076371,0,
1,871,NoChange,4,4,1,1,0.9,0.8926797281554655,0,
2,871,NoChange,4,4,1,1,0.8926797281554655,0.8979812653060254,0,
3,871,NoChange,4,4,1,1,0.8979812653060254,0.8899505128172582,0,
4,871,NoChange,4,4,1,1,0.8899505128172582,0.8830458023421086,0,
5,871,NoChange,4,4,1,1,0.8830458023421086,0.8858356385767995,0,
6,871,NoChange,4,4,1,1,0.8858356385767995,0.8920776021717365,0,
7,871,NoChange,4,4,1,1,0.8920776021717365,0.8866192571659787,0,
8,871,NoChange,4,4,1,1,0.8866192571659787,0.8796894228739894,0,
9,871,NoChange,4,4,1,1,0.8796894228739894,0.8783920565168981,0,
10,871,NoChange,4,4,1,1,0.8783920565168981,0.8882075617189846,0,
1,872,NoChange,5,5,1,1,1.0,0.9984570300241059,0,
2,872,NoChange,5,5,1,1,0.9984570300241059,0.9912839585259322,0,
3,872,NoChange,5,5,1,1,0.9912839585259322,0.9901148174571377,0,
4,872,AddFloors,5,6,1,1,0.9901148174571377,0.9707262787707214,1,
5,872,AddFloors,6,7,1,1,0.9707262787707214,0.9587813684279963,1,
6,872,NoChange,7,7,1,1,0.9587813684279963,0.9686795269844006,0,
7,872,NoChange,7,7,1,1,0.9686795269844006,0.968302615771089,0,
8,872,NoChange,7,7,1,1,0.968302615771089,0.9626328763902678,0,
9,872,NoChange,7,7,1,1,0.9626328763902678,0.9587707888095125,0,
10,872,NoChange,7,7,1,1,0.9587707888095125,0.949089703726075,0,
1,873,NoChange,5,5,1,1,1.0,0.9988460098648827,0,
2,873,NoChange,5,5,1,1,0.9988460098648827,1.0,0,
3,873,NoChange,5,5,1,1,1.0,0.9964863524892447,0,
4,873,NoChange,5,5,1,1,0.9964863524892447,0.9901077103747429,0,
5,873,AddFloors,5,7,1,1,0.9901077103747429,0.9518352935843417,2,
6,873,NoChange,7,7,1,1,0.9518352935843417,0.9555403173391883,0,
7,873,NoChange,7,7,1,1,0.9555403173391883,0.9484903288150945,0,
8,873,NoChange,7,7,1,1,0.9484903288150945,0.9495903394658775,0,
9,873,NoChange,7,7,1,1,0.9495903394658775,0.9595309733955016,0,
10,873,NoChange,7,7,1,1,0.9595309733955016,0.9581031890197553,0,
1,874,NoChange,6,6,1,1,1.0,0.9989063910622452,0,
2,874,NoChange,6,6,1,1,0.9989063910622452,1.0,0,
3,874,NoChange,6,6,1,1,1.0,1.0,0,
4,874,NoChange,6,6,1,1,1.0,1.0,0,
5,874,NoChange,6,6,1,1,1.0,0.994164916385208,0,
6,874,NoChange,6,6,1,1,0.994164916385208,1.0,0,
7,874,NoChange,6,6,1,1,1.0,1.0,0,
8,874,NoChange,6,6,1,1,1.0,0.9925076069262457,0,
9,874,NoChange,6,6,1,1,0.9925076069262457,0.9911323544293529,0,
10,874,NoChange,6,6,1,1,0.9911323544293529,0.9906360241096177,0,
1,875,AddFloors,4,6,1,1,0.9,0.8669408261798478,2,
2,875,NoChange,6,6,1,1,0.8669408261798478,0.8756633565632135,0,
3,875,NoChange,6,6,1,1,0.8756633565632135,0.877489792140997,0,
4,875,NoChange,6,6,1,1,0.877489792140997,0.8686404797303326,0,
5,875,NoChange,6,6,1,1,0.8686404797303326,0.8660508059992174,0,
6,875,NoChange,6,6,1,1,0.8660508059992174,0.8561713346892654,0,
7,875,NoChange,6,6,1,1,0.8561713346892654,0.8599174179972509,0,
8,875,NoChange,6,6,1,1,0.8599174179972509,0.8619971004624469,0,
9,875,AddFloors,6,7,1,1,0.8619971004624469,0.8477742055120958,1,
10,875,NoChange,7,7,1,1,0.8477742055120958,0.8443216432091758,0,
1,876,NoChange,5,5,1,1,0.9,0.8985812860655107,0,
2,876,NoChange,5,5,1,1,0.8985812860655107,0.8887579773762547,0,
3,876,NoChange,5,5,1,1,0.8887579773762547,0.8918827298289064,0,
4,876,NoChange,5,5,1,1,0.8918827298289064,0.8908873666914485,0,
5,876,NoChange,5,5,1,1,0.8908873666914485,0.8908911992098143,0,
6,876,NoChange,5,5,1,1,0.8908911992098143,0.8908874282788506,0,
7,876,NoChange,5,5,1,1,0.8908874282788506,0.8859812492916433,0,
8,876,NoChange,5,5,1,1,0.8859812492916433,0.8775207381118827,0,
9,876,NoChange,5,5,1,1,0.8775207381118827,0.8680731630853169,0,
10,876,NoChange,5,5,1,1,0.8680731630853169,0.8686125379225473,0,
1,877,NoChange,2,2,1,1,0.9,0.8936185535008992,0,
2,877,NoChange,2,2,1,1,0.8936185535008992,0.8916673775354678,0,
3,877,NoChange,2,2,1,1,0.8916673775354678,0.8907762108676253,0,
4,877,NoChange,2,2,1,1,0.8907762108676253,0.8819689368696876,0,
5,877,NoChange,2,2,1,1,0.8819689368696876,0.8908427957154378,0,
6,877,NoChange,2,2,1,1,0.8908427957154378,0.8829085446016679,0,
7,877,NoChange,2,2,1,1,0.8829085446016679,0.889626876842367,0,
8,877,NoChange,2,2,1,1,0.889626876842367,0.8926518533770624,0,
9,877,NoChange,2,2,1,1,0.8926518533770624,0.8947867990856788,0,
10,877,NoChange,2,2,1,1,0.8947867990856788,0.886918958173178,0,
1,878,NoChange,4,4,1,1,1.0,1.0,0,
2,878,NoChange,4,4,1,1,1.0,1.0,0,
3,878,NoChange,4,4,1,1,1.0,0.9957790023488111,0,
4,878,NoChange,4,4,1,1,0.9957790023488111,0.9938619686432673,0,
5,878,NoChange,4,4,1,1,0.9938619686432673,0.9845096074372717,0,
6,878,NoChange,4,4,1,1,0.9845096074372717,0.9765809145652757,0,
7,878,NoChange,4,4,1,1,0.9765809145652757,0.9781526114141248,0,
8,878,NoChange,4,4,1,1,0.9781526114141248,0.9852821692630658,0,
9,878,NoChange,4,4,1,1,0.9852821692630658,0.9758739287806295,0,
10,878,NoChange,4,4,1,1,0.9758739287806295,0.9741381021981532,0,
1,879,NoChange,5,5,1,1,0.9,0.901372777938055,0,
2,879,NoChange,5,5,1,1,0.901372777938055,0.8932858851241465,0,
3,879,NoChange,5,5,1,1,0.8932858851241465,0.8886087065899345,0,
4,879,NoChange,5,5,1,1,0.8886087065899345,0.8839814590620156,0,
5,879,NoChange,5,5,1,1,0.8839814590620156,0.8751924595078439,0,
6,879,NoChange,5,5,1,1,0.8751924595078439,0.8825594901986707,0,
7,879,NoChange,5,5,1,1,0.8825594901986707,0.8902302516776699,0,
8,879,NoChange,5,5,1,1,0.8902302516776699,0.8986620746654703,0,
9,879,NoChange,5,5,1,1,0.8986620746654703,0.8902697760564613,0,
10,879,NoChange,5,5,1,1,0.8902697760564613,0.8891827405028709,0,
1,880,NoChange,4,4,1,1,1.0,1.0,0,
2,880,NoChange,4,4,1,1,1.0,1.0,0,
3,880,NoChange,4,4,1,1,1.0,0.9939656901670514,0,
4,880,NoChange,4,4,1,1,0.9939656901670514,1.0,0,
5,880,NoChange,4,4,1,1,1.0,1.0,0,
6,880,NoChange,4,4,1,1,1.0,0.9944775351662652,0,
7,880,AddFloors,4,5,1,1,0.9944775351662652,0.9760766320130843,1,
8,880,NoChange,5,5,1,1,0.9760766320130843,0.9856543903613206,0,
9,880,NoChange,5,5,1,1,0.9856543903613206,0.9757609778517498,0,
10,880,NoChange,5,5,1,1,0.9757609778517498,0.9770174106878817,0,
1,881,NoChange,4,4,1,1,0.9,0.9051246416463894,0,
2,881,NoChange,4,4,1,1,0.9051246416463894,0.8963419531413767,0,
3,881,NoChange,4,4,1,1,0.8963419531413767,0.8986575977227732,0,
4,881,NoChange,4,4,1,1,0.8986575977227732,0.9083904113418566,0,
5,881,NoChange,4,4,1,1,0.9083904113418566,0.9123680277121208,0,
6,881,NoChange,4,4,1,1,0.9123680277121208,0.9144622531820775,0,
7,881,AddFloors,4,6,1,1,0.9144622531820775,0.8760422899855098,2,
8,881,NoChange,6,6,1,1,0.8760422899855098,0.8832658697330387,0,
9,881,NoChange,6,6,1,1,0.8832658697330387,0.884717708214148,0,
10,881,NoChange,6,6,1,1,0.884717708214148,0.8791618816914493,0,
1,882,NoChange,5,5,1,1,1.0,0.9959693027995438,0,
2,882,NoChange,5,5,1,1,0.9959693027995438,1.0,0,
3,882,AddFloors,5,6,1,1,1.0,0.9871852629944519,1,
4,882,NoChange,6,6,1,1,0.9871852629944519,0.9936665190579795,0,
5,882,NoChange,6,6,1,1,0.9936665190579795,0.9869906078926475,0,
6,882,NoChange,6,6,1,1,0.9869906078926475,0.984108562232812,0,
7,882,NoChange,6,6,1,1,0.984108562232812,0.9838936016971628,0,
8,882,NoChange,6,6,1,1,0.9838936016971628,0.986425637940003,0,
9,882,NoChange,6,6,1,1,0.986425637940003,0.9854785092153663,0,
10,882,AddFloors,6,8,1,1,0.9854785092153663,0.9498269997740317,2,
1,883,NoChange,6,6,1,1,1.0,0.9999032340934452,0,
2,883,NoChange,6,6,1,1,0.9999032340934452,0.9981588996708699,0,
3,883,NoChange,6,6,1,1,0.9981588996708699,0.9915518228538036,0,
4,883,NoChange,6,6,1,1,0.9915518228538036,0.9948539696037275,0,
5,883,NoChange,6,6,1,1,0.9948539696037275,0.9961548645137994,0,
6,883,NoChange,6,6,1,1,0.9961548645137994,0.9895900114110888,0,
7,883,AddFloors,6,7,1,1,0.9895900114110888,0.9773064837147888,1,
8,883,NoChange,7,7,1,1,0.9773064837147888,0.9861964132625893,0,
9,883,NoChange,7,7,1,1,0.9861964132625893,0.9809603454340081,0,
10,883,AddFloors,7,8,1,1,0.9809603454340081,0.9663824844209251,1,
1,884,NoChange,4,4,1,1,0.9,0.89346705450099,0,
2,884,NoChange,4,4,1,1,0.89346705450099,0.9026094228165121,0,
3,884,NoChange,4,4,1,1,0.9026094228165121,0.8960756859328958,0,
4,884,NoChange,4,4,1,1,0.8960756859328958,0.8909692562304828,0,
5,884,AddFloors,4,5,1,1,0.8909692562304828,0.8790651311937544,1,
6,884,NoChange,5,5,1,1,0.8790651311937544,0.8759461804473235,0,
7,884,NoChange,5,5,1,1,0.8759461804473235,0.8682166224888088,0,
8,884,NoChange,5,5,1,1,0.8682166224888088,0.8627414642428446,0,
9,884,NoChange,5,5,1,1,0.8627414642428446,0.8593126801996838,0,
10,884,NoChange,5,5,1,1,0.8593126801996838,0.867261922498494,0,
1,885,NoChange,4,4,1,1,0.9,0.898096402523055,0,
2,885,NoChange,4,4,1,1,0.898096402523055,0.8991840825065124,0,
3,885,NoChange,4,4,1,1,0.8991840825065124,0.9030869345624446,0,
4,885,NoChange,4,4,1,1,0.9030869345624446,0.896959755409934,0,
5,885,NoChange,4,4,1,1,0.896959755409934,0.8908147175316512,0,
6,885,NoChange,4,4,1,1,0.8908147175316512,0.8978107552303805,0,
7,885,NoChange,4,4,1,1,0.8978107552303805,0.8910749828281082,0,
8,885,NoChange,4,4,1,1,0.8910749828281082,0.8812198320706531,0,
9,885,NoChange,4,4,1,1,0.8812198320706531,0.8781562244918287,0,
10,885,NoChange,4,4,1,1,0.8781562244918287,0.8789235408630045,0,
1,886,NoChange,4,4,1,1,1.0,0.9924489769527801,0,
2,886,NoChange,4,4,1,1,0.9924489769527801,0.9982221797698425,0,
3,886,NoChange,4,4,1,1,0.9982221797698425,0.9900314971145218,0,
4,886,NoChange,4,4,1,1,0.9900314971145218,0.9811821413042865,0,
5,886,NoChange,4,4,1,1,0.9811821413042865,0.986209278196135,0,
6,886,NoChange,4,4,1,1,0.986209278196135,0.9943627486340441,0,
7,886,NoChange,4,4,1,1,0.9943627486340441,0.996658510060418,0,
8,886,NoChange,4,4,1,1,0.996658510060418,0.9890165979789741,0,
9,886,NoChange,4,4,1,1,0.9890165979789741,0.9889448574413141,0,
10,886,NoChange,4,4,1,1,0.9889448574413141,0.9885672997851133,0,
1,887,NoChange,4,4,1,1,0.9,0.8974339051958703,0,
2,887,NoChange,4,4,1,1,0.8974339051958703,0.9055621940333758,0,
3,887,NoChange,4,4,1,1,0.9055621940333758,0.9074681452017451,0,
4,887,NoChange,4,4,1,1,0.9074681452017451,0.9102864898980444,0,
5,887,NoChange,4,4,1,1,0.9102864898980444,0.9183202307833225,0,
6,887,NoChange,4,4,1,1,0.9183202307833225,0.9280399042972163,0,
7,887,AddFloors,4,5,1,1,0.9280399042972163,0.9098480189745504,1,
8,887,NoChange,5,5,1,1,0.9098480189745504,0.901845510167609,0,
9,887,NoChange,5,5,1,1,0.901845510167609,0.9062964526542502,0,
10,887,AddFloors,5,6,1,1,0.9062964526542502,0.8948461616726289,1,
1,888,NoChange,5,5,1,1,1.0,1.0,0,
2,888,NoChange,5,5,1,1,1.0,1.0,0,
3,888,NoChange,5,5,1,1,1.0,0.9920577123608141,0,
4,888,NoChange,5,5,1,1,0.9920577123608141,0.996082102793858,0,
5,888,NoChange,5,5,1,1,0.996082102793858,0.9945965716307117,0,
6,888,NoChange,5,5,1,1,0.9945965716307117,0.9999256225335207,0,
7,888,AddFloors,5,7,1,1,0.9999256225335207,0.9658565374241631,2,
8,888,NoChange,7,7,1,1,0.9658565374241631,0.9739042525916527,0,
9,888,NoChange,7,7,1,1,0.9739042525916527,0.9666528241172386,0,
10,888,AddFloors,7,8,1,1,0.9666528241172386,0.9537043294970566,1,
1,889,NoChange,5,5,1,1,1.0,0.9970925146356125,0,
2,889,NoChange,5,5,1,1,0.9970925146356125,0.9925106302231277,0,
3,889,NoChange,5,5,1,1,0.9925106302231277,0.985302110511092,0,
4,889,NoChange,5,5,1,1,0.985302110511092,0.9774034597903039,0,
5,889,NoChange,5,5,1,1,0.9774034597903039,0.9842297841115395,0,
6,889,NoChange,5,5,1,1,0.9842297841115395,0.9830621160796554,0,
7,889,NoChange,5,5,1,1,0.9830621160796554,0.9822820257830459,0,
8,889,NoChange,5,5,1,1,0.9822820257830459,0.981604781061017,0,
9,889,NoChange,5,5,1,1,0.981604781061017,0.9790920157864363,0,
10,889,NoChange,5,5,1,1,0.9790920157864363,0.9862914066346099,0,
1,890,NoChange,2,2,1,1,0.9,0.8918684863301692,0,
2,890,NoChange,2,2,1,1,0.8918684863301692,0.8960324059904153,0,
3,890,NoChange,2,2,1,1,0.8960324059904153,0.9019903062277679,0,
4,890,NoChange,2,2,1,1,0.9019903062277679,0.9106257235311662,0,
5,890,NoChange,2,2,1,1,0.9106257235311662,0.9124397387677127,0,
6,890,NoChange,2,2,1,1,0.9124397387677127,0.92182228218365,0,
7,890,NoChange,2,2,1,1,0.92182228218365,0.9226769130239371,0,
8,890,NoChange,2,2,1,1,0.9226769130239371,0.9213053541927086,0,
9,890,NoChange,2,2,1,1,0.9213053541927086,0.9278956504573841,0,
10,890,NoChange,2,2,1,1,0.9278956504573841,0.9220750424495697,0,
1,891,NoChange,3,3,1,1,1.0,0.9934031105919051,0,
2,891,NoChange,3,3,1,1,0.9934031105919051,0.9945669110147521,0,
3,891,NoChange,3,3,1,1,0.9945669110147521,0.9917262798386093,0,
4,891,NoChange,3,3,1,1,0.9917262798386093,0.9828694757904778,0,
5,891,NoChange,3,3,1,1,0.9828694757904778,0.9871977087259811,0,
6,891,NoChange,3,3,1,1,0.9871977087259811,0.9963984088649808,0,
7,891,NoChange,3,3,1,1,0.9963984088649808,1.0,0,
8,891,NoChange,3,3,1,1,1.0,1.0,0,
9,891,NoChange,3,3,1,1,1.0,1.0,0,
10,891,NoChange,3,3,1,1,1.0,1.0,0,
1,892,NoChange,4,4,1,1,0.9,0.9094532104991134,0,
2,892,NoChange,4,4,1,1,0.9094532104991134,0.9081980728336333,0,
3,892,NoChange,4,4,1,1,0.9081980728336333,0.9008975864782884,0,
4,892,NoChange,4,4,1,1,0.9008975864782884,0.8912573757215777,0,
5,892,NoChange,4,4,1,1,0.8912573757215777,0.889215347336513,0,
6,892,AddFloors,4,6,1,1,0.889215347336513,0.8570045337373051,2,
7,892,NoChange,6,6,1,1,0.8570045337373051,0.8642498044634106,0,
8,892,NoChange,6,6,1,1,0.8642498044634106,0.8606274471749775,0,
9,892,NoChange,6,6,1,1,0.8606274471749775,0.8663421592561718,0,
10,892,NoChange,6,6,1,1,0.8663421592561718,0.8674511421409102,0,
1,893,NoChange,4,4,1,1,0.9,0.907391527645344,0,
2,893,AddFloors,4,5,1,1,0.907391527645344,0.892724364018744,1,
3,893,NoChange,5,5,1,1,0.892724364018744,0.9014008882757527,0,
4,893,NoChange,5,5,1,1,0.9014008882757527,0.9065395474375175,0,
5,893,NoChange,5,5,1,1,0.9065395474375175,0.9054839900333724,0,
6,893,NoChange,5,5,1,1,0.9054839900333724,0.8992580489399548,0,
7,893,NoChange,5,5,1,1,0.8992580489399548,0.9068742866668041,0,
8,893,NoChange,5,5,1,1,0.9068742866668041,0.8986870801080822,0,
9,893,NoChange,5,5,1,1,0.8986870801080822,0.9045454585426397,0,
10,893,NoChange,5,5,1,1,0.9045454585426397,0.9000159978870681,0,
1,894,NoChange,5,5,1,1,1.0,1.0,0,
2,894,NoChange,5,5,1,1,1.0,1.0,0,
3,894,NoChange,5,5,1,1,1.0,1.0,0,
4,894,NoChange,5,5,1,1,1.0,1.0,0,
5,894,NoChange,5,5,1,1,1.0,0.9926875775173172,0,
6,894,NoChange,5,5,1,1,0.9926875775173172,0.9879331015539871,0,
7,894,NoChange,5,5,1,1,0.9879331015539871,0.9847869244451078,0,
8,894,NoChange,5,5,1,1,0.9847869244451078,0.9940443855132481,0,
9,894,NoChange,5,5,1,1,0.9940443855132481,0.9879284916702398,0,
10,894,AddFloors,5,6,1,1,0.9879284916702398,0.9743986507418744,1,
1,895,AddFloors,2,4,1,1,0.8,0.7676025820586385,2,
2,895,NoChange,4,4,1,1,0.7676025820586385,0.7728628925596168,0,
3,895,NoChange,4,4,1,1,0.7728628925596168,0.7664156238552127,0,
4,895,AddFloors,4,5,1,1,0.7664156238552127,0.7473520853252535,1,
5,895,NoChange,5,5,1,1,0.7473520853252535,0.7543956447283435,0,
6,895,NoChange,5,5,1,1,0.7543956447283435,0.7527930851864462,0,
7,895,AddFloors,5,7,1,1,0.7527930851864462,0.7142287468347646,2,
8,895,AddFloors,7,8,1,1,0.7142287468347646,0.6970386128608258,1,
9,895,NoChange,8,8,1,1,0.6970386128608258,0.703849471416693,0,
10,895,NoChange,8,8,1,1,0.703849471416693,0.7025680002939376,0,
